1, 32.759682000000005, 130.59430133333333, 熊本港, , kumamoto_port.geojson 
2, 32.76559806618722, 130.58321946036835, 新港, , shinkou.geojson 
3, 32.64677297568131, 130.83118895056163, 熊本県, , kumamoto.geojson 
4, 32.485834201087684, 130.4981538116253, 大築島, , ootukushima.geojson 
5, 32.533318913238446, 130.52579853767693, 中島_2, , nakajima_2.geojson 
6, 32.19809338772055, 130.36507704365587, 恋路島, , koiji_jima.geojson 
7, 32.37035355558445, 130.30819338257075, ダクテ島, , dakute_jima.geojson 
8, 32.37244861766919, 130.41130474229848, 竹島_2, , takeshima_2.geojson 
9, 32.37556373345017, 130.3228016507164, 楠森島, , kusumori_jima.geojson 
10, 32.38752567104744, 130.34021775886885, 横島_2, , yokoshima_2.geojson 
11, 32.3896462682766, 130.4019810031789, 椚島, , kugu_jima.geojson 
12, 32.384210222343604, 130.41897979112437, 樋島, , hinoshima.geojson 
13, 32.524614529568666, 130.42725892646166, 前島_熊本, , maejima_kumamoto.geojson 
14, 32.45539524200152, 130.3366376855691, 上島_天草, , kamishima_amakusa.geojson 
15, 32.530201560359096, 130.43333506650896, 中島_熊本, , nakajima_kumamoto.geojson 
16, 32.53391798740603, 130.42268213055377, 池島, , ike_jima.geojson 
17, 32.53457803087119, 130.4379462305939, 瀬島, , seshima.geojson 
18, 32.53992715679434, 130.40193803839378, 樋合島, , hiaijima.geojson 
19, 32.54503714407131, 130.39133588446396, 高杢島, , takamokujima.geojson 
20, 32.54257110698386, 130.41827690903295, 永浦島, , nagaurajima.geojson 
21, 32.56968174464313, 130.4550831827414, 野牛島, , ysgyujima.geojson 
22, 32.58307993809389, 130.3863042679463, 野釜島, , nogamajima.geojson 
23, 32.56750435280169, 130.472237485063, 維和島, , iwajima.geojson 
24, 32.596295541109, 130.44990840513992, 鬼島, , oni_jima.geojson 
25, 32.6030285119436, 130.33731391352006, 湯島_天草, , yushima_amakusa.geojson 
26, 32.584408407012035, 130.42950694199084, 大矢野島, , ooyanojima.geojson 
27, 32.59634118173466, 130.49462674409043, 戸馳島, , tobasejima.geojson 
28, 32.55110767476431, 130.11491051542725, 通詞島, , tsujishima.geojson 
29, 32.38388813873097, 130.09665761878475, 下島_天草, , shimoshima_amakusa.geojson 
30, 32.54180354788154, 130.1962516676877, 亀島, , kameshime.geojson 
31, 32.52989811157888, 130.3736899611612, 竹島_1, , takeshima_1.geojson 
32, 32.52281001662761, 130.38041381023098, 龍崎, , tatsuzaki.geojson 
33, 32.415955393293835, 130.21438951427746, 五色島, , goshiki_jima.geojson 
34, 32.40528381844422, 130.23073884359286, 上血塚島, , kamichijika_jima.geojson 
35, 32.40093229354247, 130.2319361864451, 下血塚島, , shimochijika_jima.geojson 
36, 32.39120864429046, 130.32837491105064, 平瀬島, , hirase_jima.geojson 
37, 32.37234944504429, 130.23280318434007, 横島_熊本, , yokohama_kumamoto.geojson 
38, 32.366841950801124, 130.34795495289424, 横浦島, , yokourajima.geojson 
39, 32.353633536599, 130.31941453454928, 牧島_熊本, , makishima_kumamoto.geojson 
40, 32.35401399324196, 130.35909781742367, 前島_2, , maejima_2.geojson 
41, 32.32923262216177, 130.34509593912242, 御所浦島, , goshourajima.geojson 
42, 32.34183242182251, 130.33146274506407, 眉島, , mayu_jima.geojson 
43, 32.338321961685054, 130.28809849622453, 黒島_2, , kuroshima_2.geojson 
44, 32.329760478951094, 130.30010916096117, 竹島_3, , takeshima_3.geojson 
45, 32.26952884169925, 130.1409437228941, 産島_2, , ubujima_2.geojson 
46, 32.20464650685108, 129.9731082419506, 桑島, , kuwa_jima.geojson 
47, 32.19764060278469, 130.0761213870198, 戸島, , toshima.geojson 
48, 32.174237689462686, 130.03059471975652, 下須島, , gesujima.geojson 
49, 32.182444278041345, 129.96834028839436, 大島, , ooshima.geojson 
50, 32.18483039410086, 130.01512145930727, 黒島_1, , kuroshima_1.geojson 
51, 32.17658420858235, 130.04590925883525, 牛島, , ushijima.geojson 
52, 32.165303693855456, 130.05350645532468, 法ヶ島, , hougashima.geojson 
53, 32.15546454784011, 130.04251063181604, 築島, , tsukushima.geojson 
54, 32.14624515544146, 129.97314508924114, 龍仙島, , ryuuzen_jima.geojson 
55, 32.52608804749295, 130.04024306238233, 富岡港, , tomioka_port.geojson 
