1, 35.03751541509338, 137.21164272914714, 愛知県, , aichi.geojson 
2, 35.048285157616036, 136.84608530599348, 金城ふ頭, , kinjyou_futou.geojson 
3, 35.06126322316784, 136.87362553932374, 潮見町_名古屋, , shiomichou_nagoya.geojson 
4, 34.740161039548674, 137.31501781500847, 神野ふ頭町, , jinnofutouchou.geojson 
5, 34.80301804745314, 137.30583127597916, 御津町, , mitochou.geojson 
6, 34.82621765632155, 136.95182241979794, 衣浦港, , kuniura_kou.geojson 
7, 34.72516472762989, 137.04416342745375, 佐久島, , sakushima.geojson 
8, 34.76701420027478, 137.10040044330754, 梶島, , kajishima.geojson 
9, 34.78803795780037, 137.23291794688762, 三河大島, , mikawa_ooshima.geojson 
10, 34.85983515402395, 136.81126068003894, 中部国際空港, , chubu＿airport.geojson 
11, 34.95682747211823, 136.81885163955636, 緑浜町, , midorihama_chou.geojson 
12, 34.650585037287456, 137.12597267000208, 鎗ケ崎, , yarigasaki.geojson 
13, 34.7122522303819, 137.24944597028036, 姫島_愛知, , himeshima_aichi.geojson 
14, 35.03746909445379, 136.82310897237988, 飛島埠頭, , tobishima_futou.geojson 
15, 34.67600660406506, 137.00467842709224, 篠島, , shino_jima.geojson 
16, 34.70511558601317, 137.0042511713225, 日間賀島, , himaka_jima.geojson 
17, 35.007089607069354, 136.81256763990865, ポートアイランド_愛知, , port_island_aichi.geojson 
