aoshima_nagasaki, 青島_長崎, https://ja.wikipedia.org/wiki/%E9%9D%92%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C),松浦市, https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%B5%A6%E5%B8%82, 33.411111, 129.683333

aoshima_iki, 青島_壱岐,  -,  壱岐市,  https://ja.wikipedia.org/wiki/%E5%A3%B1%E5%B2%90%E5%B8%82, 33.780337, 129.778139 

akashima_gotou, 赤島 _五島,  https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C%E4%BA%94%E5%B3%B6%E5%B8%82),  五島市,  https://ja.wikipedia.org/wiki/%E4%BA%94%E5%B3%B6%E5%B8%82, 32.595, 128.923056 

akajima_sasebo, 赤島_佐世保,  -,  佐世保市,  https://ja.wikipedia.org/wiki/%E4%BD%90%E4%B8%96%E4%BF%9D%E5%B8%82, 33.252474, 129.562391 
adika_jima, 阿値賀島,  https://ja.wikipedia.org/wiki/%E9%98%BF%E5%80%A4%E8%B3%80%E5%B3%B6,  平戸市,  https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%88%B8%E5%B8%82, 33.250961, 129.339675 

azuchi_ooshima, 的山大島,  https://ja.wikipedia.org/wiki/%E7%9A%84%E5%B1%B1%E5%A4%A7%E5%B3%B6,  平戸市,  https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%88%B8%E5%B8%82, 33.479556, 129.554667 

itsukishima, 生月島,  https://ja.wikipedia.org/wiki/%E7%94%9F%E6%9C%88%E5%B3%B6,  平戸市,  https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%88%B8%E5%B8%82, 33.386417, 129.430667 

ikeshima_nagasaki, 池島_長崎,  https://ja.wikipedia.org/wiki/%E6%B1%A0%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C),  長崎市,  https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E5%B8%82, 32.883833, 129.595806 

iroha_jima, いろは島,  https://ja.wikipedia.org/wiki/%E3%81%84%E3%82%8D%E3%81%AF%E5%B3%B6,  松浦市,  https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%B5%A6%E5%B8%82, 33.392222, 129.852222 

uta_jima, 詩島,  https://ja.wikipedia.org/wiki/%E8%A9%A9%E5%B3%B6,  長崎市,  https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E5%B8%82, 32.881667, 129.81 

enoshima_nagasaki, 江島_長崎,  https://ja.wikipedia.org/wiki/%E6%B1%9F%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C),  西海市,  https://ja.wikipedia.org/wiki/%E8%A5%BF%E6%B5%B7%E5%B8%82, 33.009167, 129.35 

oushima_nagasaki, 黄島_長崎,  https://ja.wikipedia.org/wiki/%E9%BB%84%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C),  五島市,  https://ja.wikipedia.org/wiki/%E4%BA%94%E5%B3%B6%E5%B8%82, 32.566111, 128.899722 

ooshima_sasebo, 大島_佐世保,  -,  佐世保市,  https://ja.wikipedia.org/wiki/%E4%BD%90%E4%B8%96%E4%BF%9D%E5%B8%82, 33.263704, 129.562121 

ooshima_saikai, 大島_西海,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C%E8%A5%BF%E6%B5%B7%E5%B8%82),  西海市,  https://ja.wikipedia.org/wiki/%E8%A5%BF%E6%B5%B7%E5%B8%82, 33.041667, 129.609722 

ooshima_tsushima, 大島_対馬,  -,  対馬市,  https://ja.wikipedia.org/wiki/%E5%AF%BE%E9%A6%AC%E5%B8%82, 34.299251, 129.232068 

okinohima_nagasaki, 沖之島_長崎,  https://ja.wikipedia.org/wiki/%E6%B2%96%E4%B9%8B%E5%B3%B6_(%E9%95%B7%E5%B4%8E%E7%9C%8C),  長崎市,  https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E5%B8%82, 32.691111, 129.779167 

