okinawa_honntou, 沖縄本島, https://ja.wikipedia.org/wiki/%E6%B2%96%E7%B8%84%E6%9C%AC%E5%B3%B6, 沖縄県, https://ja.wikipedia.org/wiki/%E6%B2%96%E7%B8%84%E7%9C%8C, 26.2125, 127.681111

adaka_jima, 安田ヶ島, https://ja.wikipedia.org/wiki/%E5%AE%89%E7%94%B0%E3%83%B6%E5%B3%B6, 国頭村, https://ja.wikipedia.org/wiki/%E5%9B%BD%E9%A0%AD%E6%9D%91, 26.746667, 128.332778

abu_ooru_shima, 安部オール島, https://ja.wikipedia.org/wiki/%E5%AE%89%E9%83%A8%E3%82%AA%E3%83%BC%E3%83%AB%E5%B3%B6, 名護市, https://ja.wikipedia.org/wiki/%E5%90%8D%E8%AD%B7%E5%B8%82, 26.53275, 128.098528

iejima, 伊江島, https://ja.wikipedia.org/wiki/%E4%BC%8A%E6%B1%9F%E5%B3%B6, 伊江村, https://ja.wikipedia.org/wiki/%E4%BC%8A%E6%B1%9F%E6%9D%91, 26.716111, 127.790278

ioutorishima, 硫黄鳥島, https://ja.wikipedia.org/wiki/%E7%A1%AB%E9%BB%84%E9%B3%A5%E5%B3%B6, 久米島町, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA, 27.874167, 128.226389

ikei_jima, 伊計島, https://ja.wikipedia.org/wiki/%E4%BC%8A%E8%A8%88%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.393889, 127.9975

ukibaru_jima, 浮原島, https://ja.wikipedia.org/wiki/%E6%B5%AE%E5%8E%9F%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.301111, 127.991944

ejina_tou, エージナ島, https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%BC%E3%82%B8%E3%83%8A%E5%B3%B6, 糸満市, https://ja.wikipedia.org/wiki/%E7%B3%B8%E6%BA%80%E5%B8%82, 26.108889, 127.658889

oujima_kume, 奥武島_久米, https://ja.wikipedia.org/wiki/%E5%A5%A5%E6%AD%A6%E5%B3%B6_(%E6%B2%96%E7%B8%84%E7%9C%8C%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA), 久米島町, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA, 26.338611, 126.828056

oujima_nago, 奥武島_名護, https://ja.wikipedia.org/wiki/%E5%A5%A5%E6%AD%A6%E5%B3%B6_(%E6%B2%96%E7%B8%84%E7%9C%8C%E5%90%8D%E8%AD%B7%E5%B8%82), 名護市, https://ja.wikipedia.org/wiki/%E5%90%8D%E8%AD%B7%E5%B8%82, 26.63866, 128.03274

oujima_nanjyo, 奥武島_南城, https://ja.wikipedia.org/wiki/%E5%A5%A5%E6%AD%A6%E5%B3%B6_(%E6%B2%96%E7%B8%84%E7%9C%8C%E5%8D%97%E5%9F%8E%E5%B8%82), 南城市, https://ja.wikipedia.org/wiki/%E5%8D%97%E5%9F%8E%E5%B8%82, 26.129444, 127.772778

oha_jima, オーハ島, https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%8F%E5%B3%B6, 久米島町, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA, 26.34, 126.839722

kudaka_jima, 久高島, https://ja.wikipedia.org/wiki/%E4%B9%85%E9%AB%98%E5%B3%B6, 南城市, https://ja.wikipedia.org/wiki/%E5%8D%97%E5%9F%8E%E5%B8%82, 26.157778, 127.886667

kume_jima, 久米島, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6, 久米島町, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA, 26.354444, 126.770833

kouri_jima, 古宇利島, https://ja.wikipedia.org/wiki/%E5%8F%A4%E5%AE%87%E5%88%A9%E5%B3%B6, 今帰仁村, https://ja.wikipedia.org/wiki/%E4%BB%8A%E5%B8%B0%E4%BB%81%E6%9D%91, 26.706111, 128.017778

sesoko_jima, 瀬底島, https://ja.wikipedia.org/wiki/%E7%80%AC%E5%BA%95%E5%B3%B6, 本部町, https://ja.wikipedia.org/wiki/%E6%9C%AC%E9%83%A8%E7%94%BA, 26.646111, 127.865

senaga_jima, 瀬長島, https://ja.wikipedia.org/wiki/%E7%80%AC%E9%95%B7%E5%B3%B6, 豊見城市, https://ja.wikipedia.org/wiki/%E8%B1%8A%E8%A6%8B%E5%9F%8E%E5%B8%82, 26.175, 127.6425

tsuken_jima, 津堅島, https://ja.wikipedia.org/wiki/%E6%B4%A5%E5%A0%85%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.250278, 127.941667

torishima_okinawa, 鳥島_沖縄, https://ja.wikipedia.org/wiki/%E9%B3%A5%E5%B3%B6_(%E6%B2%96%E7%B8%84%E7%9C%8C), 久米島町, https://ja.wikipedia.org/wiki/%E4%B9%85%E7%B1%B3%E5%B3%B6%E7%94%BA, 26.595556, 126.833056

hamahiga_jima, 浜比嘉島, https://ja.wikipedia.org/wiki/%E6%B5%9C%E6%AF%94%E5%98%89%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.319703, 127.958107

henza_jima, 平安座島, https://ja.wikipedia.org/wiki/%E5%B9%B3%E5%AE%89%E5%BA%A7%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.348889, 127.958056

minamiukibaru_jima, 南浮原島, https://ja.wikipedia.org/wiki/%E5%8D%97%E6%B5%AE%E5%8E%9F%E5%B3%B6, うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.289444, 127.980278

miyagijima_uruma, 宮城島_うるま, https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%9F%8E%E5%B3%B6_(%E6%B2%96%E7%B8%84%E7%9C%8C%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82), うるま市, https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%BE%E5%B8%82, 26.368333, 127.981389

